ID_TRX;ID_Banco;ID_Marca_Tarjeta;ID_Categoria;Importe_Operacion;Moneda;Cantidad_Cuotas;Fecha_Operacion;Número de tarjeta;Modalidad;Fecha_Presentación_Cupón;Rubro_Establecimiento;Provincia_Consumidor;Provincia_Comercio;Observada_BCRA;Sexo;Ingresos_Usuario;Edad
585;BBVA;Visa;Platinum;446829;Pesos;12;4/4/2022;4,98075E+15;E Commerce;6/4/2022;Casas de comida por peso;Tierra del Fuego;Catamarca;0;Femenino;564213;26
586;Comafi;Visa;Signature Black;594252;Pesos;12;15/1/2022;4,24358E+15;MODO;22/1/2022;Cafeterías;Santa Fe;Chubut;0;Masculino;308348;33
587;Patagonia;Visa;Corporate;679679;Pesos;6;2/2/2022;5,8397E+15;QR;4/2/2022;Restaurantes;Santa Fe;Neuquén;0;Femenino;791843;30
588;Hipotecario;Visa;Business;344136;Pesos;12;25/7/2022;5,3451E+15;Mercado Pago;27/7/2022;Hamburgueserías;San Juan;Neuquén;0;Masculino;274651;28
589;Galicia;Visa;Nacional;982480;Pesos;1;26/10/2022;6,10861E+15;Presencial;1/11/2022;Pizzerías;Entre Ríos;Entre Ríos;0;Masculino;502054;33
590;Macro;Visa;Internacional;955627;Pesos;1;26/3/2022;6,05436E+15;Venta Teléfonica;31/3/2022;Casas de empanadas;San Juan;Tierra del Fuego;0;Femenino;442600;31
591;Santander;Visa;Gold;522905;Pesos;12;12/6/2022;5,35651E+15;Débito Automático;13/6/2022;Almacenes o Fiambrerías;Entre Ríos;Tierra del Fuego;0;Femenino;327488;26
592;Credicoop;Visa;Platinum;64396;Pesos;12;18/5/2022;5,98002E+15;E Commerce;25/5/2022;Dietéticas o Tiendas naturistas;Río Negro;Santa Cruz;0;Femenino;100115;34
593;Supervielle;Visa;Signature Black;830873;Pesos;6;20/9/2022;4,75628E+15;MODO;25/9/2022;Verdulerías y Fruterías;Salta;Buenos Aires;0;Masculino;732614;28
594;HSBC;Visa;Corporate;405430;Dólares;3;26/8/2022;6,3404E+15;QR;27/8/2022;Carnicerías;Chaco;Santiago del Estero;1;Masculino;431521;31
595;Itaú;Visa;Business;927276;Pesos;6;15/7/2022;4,39306E+15;Mercado Pago;18/7/2022;Granjas o Pollerías;Buenos Aires;Formosa;0;Femenino;434532;33
596;Columbia;Visa;Nacional;460235;Pesos;12;7/3/2022;6,66708E+15;Presencial;11/3/2022;Kioskos;Misiones;Tierra del Fuego;0;Masculino;591839;29
597;BBVA;Visa;Internacional;79494;Pesos;1;15/4/2022;5,24887E+15;Venta Teléfonica;21/4/2022;Agencias de Turismo;La Pampa;Neuquén;0;Masculino;334385;31
598;Comafi;Visa;Gold;943216;Pesos;1;16/3/2022;4,14295E+15;Débito Automático;17/3/2022;Inmobiliarias;Misiones;Chubut;0;Masculino;303378;29
599;Patagonia;Visa;Platinum;869741;Pesos;12;2/7/2022;4,64284E+15;E Commerce;9/7/2022;Estudios profesionales;Mendoza;San Luis;0;Masculino;725648;31
600;Hipotecario;Visa;Signature Black;780559;Pesos;3;27/1/2022;4,39189E+15;MODO;1/2/2022;Estudios contables;Catamarca;Formosa;0;Femenino;532705;34
601;Galicia;Visa;Corporate;331819;Pesos;6;24/8/2022;4,20656E+15;QR;28/8/2022;Estudios jurídicos;Chubut;La Rioja;0;Femenino;218496;41
602;Macro;Visa;Business;665752;Pesos;12;24/1/2022;5,06564E+15;Mercado Pago;30/1/2022;Empresas de servicios;Buenos Aires;Santa Fe;0;Masculino;896692;45
603;Santander;Visa;Nacional;224489;Pesos;6;14/7/2022;5,45055E+15;Presencial;20/7/2022;Empresas de limpieza de edificios;Entre Ríos;Chaco;0;Femenino;357986;42
604;Credicoop;Visa;Internacional;218709;Pesos;1;25/3/2022;4,74569E+15;Venta Teléfonica;27/3/2022;Empresas de fumigación / desinfección;Salta;La Rioja;0;Femenino;324834;48
605;Supervielle;Visa;Gold;594037;Dólares;6;7/11/2022;5,65776E+15;Débito Automático;14/11/2022;Empresas de limpieza de tanques;Buenos Aires;CABA;1;Femenino;563009;54
606;HSBC;Visa;Platinum;507092;Pesos;12;29/12/2022;4,73615E+15;E Commerce;5/1/2023;Empresas de mantenimiento y reparación de edificios;Mendoza;La Rioja;0;Femenino;280233;38
607;Itaú;Visa;Signature Black;596118;Pesos;6;14/11/2022;6,43925E+15;MODO;17/11/2022;Empresas de construcción;Chaco;Corrientes;0;Femenino;414301;54
608;Columbia;Visa;Corporate;425210;Pesos;6;9/3/2022;4,48697E+15;QR;10/3/2022;Venta de indumentaria y accesorios;Neuquén;Santa Fe;0;Femenino;391477;39
609;BBVA;Visa;Business;187811;Pesos;3;5/2/2022;6,09261E+15;Mercado Pago;9/2/2022;Venta de calzado;Córdoba;San Juan;0;Femenino;577165;54
610;Comafi;Visa;Nacional;148158;Pesos;3;6/4/2022;5,71679E+15;Presencial;7/4/2022;Venta de artículos deportivos;Río Negro;Buenos Aires;0;Masculino;362613;42
611;Patagonia;Visa;Internacional;404328;Pesos;1;18/10/2022;6,10644E+15;Venta Teléfonica;20/10/2022;Showrooms;CABA;Santiago del Estero;0;Masculino;281831;49
612;Hipotecario;Visa;Gold;968935;Pesos;12;13/8/2022;4,97814E+15;Débito Automático;16/8/2022;Ferreterías y Cerrajerías;Chaco;Chubut;0;Femenino;279024;54
613;Galicia;Visa;Platinum;6244;Pesos;1;26/8/2022;6,85156E+15;E Commerce;29/8/2022;Venta de relojería y joyería;San Luis;Formosa;0;Femenino;580133;53
614;Macro;Visa;Signature Black;468539;Pesos;12;10/5/2022;4,60211E+15;MODO;16/5/2022;Venta de artículos de perfumería y tocador;Santiago del Estero;Río Negro;0;Femenino;482636;38
615;Santander;Visa;Corporate;79215;Pesos;12;17/7/2022;4,80621E+15;QR;24/7/2022;Ópticas y casas de artículos de fotografía;Formosa;Chaco;0;Masculino;225775;43
616;Credicoop;Visa;Business;401731;Dólares;1;21/10/2022;5,6275E+15;Mercado Pago;24/10/2022;Ventas y servicio técnico de Celulares e Informática;Tierra del Fuego;Salta;1;Femenino;705630;52
617;Supervielle;Visa;Nacional;474018;Pesos;1;12/9/2022;6,12059E+15;Presencial;14/9/2022;Local de venta de materialeles de construcción;Salta;Misiones;0;Femenino;845782;50
618;HSBC;Visa;Internacional;29299;Pesos;12;24/12/2022;4,49634E+15;Venta Teléfonica;31/12/2022;Pinturerías;CABA;San Juan;0;Masculino;841879;39
619;Itaú;Visa;Gold;942349;Pesos;12;8/4/2022;4,16634E+15;Débito Automático;14/4/2022;Local de venta de artículos para el hogar / Bazar;Chaco;Jujuy;0;Femenino;858693;50
620;Columbia;Visa;Platinum;880321;Pesos;3;23/9/2022;6,97915E+15;E Commerce;30/9/2022;Regalerías;Jujuy;Jujuy;0;Masculino;889914;49
621;BBVA;Visa;Signature Black;313100;Pesos;1;17/4/2022;4,88984E+15;MODO;21/4/2022;Jugueterías;Santa Cruz;Chubut;0;Masculino;182358;56
622;Comafi;Visa;Corporate;567371;Pesos;3;9/7/2022;4,74909E+15;QR;10/7/2022;Librerías;Santa Cruz;Córdoba;0;Masculino;757540;37
623;Patagonia;Visa;Business;56068;Pesos;6;4/1/2022;5,06407E+15;Mercado Pago;9/1/2022;Local de venta de artículos de decoración y objetos de arte;Chubut;CABA;0;Femenino;201809;56
624;Hipotecario;Visa;Nacional;126967;Pesos;1;4/6/2022;6,00055E+15;Presencial;7/6/2022;Mueblerías;La Rioja;Entre Ríos;0;Masculino;268770;49
625;Galicia;Visa;Internacional;797112;Pesos;3;11/1/2022;5,07333E+15;Venta Teléfonica;16/1/2022;Venta de equipamiento comercial y de servicios;Corrientes;Buenos Aires;0;Masculino;308888;50
626;Macro;Visa;Gold;23543;Pesos;6;2/1/2022;5,32344E+15;Débito Automático;6/1/2022;Local de venta de electrodomésticos;Neuquén;La Pampa;0;Masculino;513323;35
627;Santander;Visa;Platinum;989939;Dólares;1;15/12/2022;4,54419E+15;E Commerce;21/12/2022;Otros rubros;Salta;Río Negro;1;Masculino;701100;54
628;Credicoop;Visa;Signature Black;226159;Pesos;6;13/5/2022;5,08958E+15;MODO;14/5/2022;Peluquerías y barberías;Buenos Aires;Misiones;0;Masculino;282225;41
629;Supervielle;Visa;Corporate;323137;Pesos;12;7/2/2022;5,64586E+15;QR;13/2/2022;Talleres mecánicos;La Rioja;Santiago del Estero;0;Masculino;152084;41
630;HSBC;Visa;Business;271025;Pesos;1;4/12/2022;6,43283E+15;Mercado Pago;9/12/2022;Local de venta de repuestos para automotores;Chaco;CABA;0;Masculino;503125;41
631;Itaú;Visa;Nacional;448681;Pesos;6;21/5/2022;4,23112E+15;Presencial;27/5/2022;Talleres textiles;Córdoba;Tierra del Fuego;0;Femenino;759359;37
632;Columbia;Visa;Internacional;588704;Pesos;6;25/2/2022;6,48426E+15;Venta Teléfonica;4/3/2022;Servicio técnico de celulares;CABA;Santa Fe;0;Masculino;869175;50
633;BBVA;Visa;Gold;471601;Pesos;12;22/1/2022;4,43444E+15;Débito Automático;26/1/2022;Servicio técnico de artículos del hogar;Misiones;Tierra del Fuego;0;Masculino;461333;41
634;Comafi;Visa;Platinum;820614;Pesos;3;24/3/2022;5,36767E+15;E Commerce;31/3/2022;Bicicleterías;Formosa;Chaco;0;Masculino;258381;37
635;Patagonia;Visa;Signature Black;279957;Pesos;1;20/2/2022;6,27307E+15;MODO;23/2/2022;Local de perforación y tatuajes;Entre Ríos;Santa Cruz;0;Masculino;127451;48
636;Hipotecario;Visa;Corporate;940397;Pesos;6;26/5/2022;4,6636E+15;QR;1/6/2022;Salones de estética;Formosa;Neuquén;0;Femenino;681984;40
637;Galicia;Visa;Business;105836;Pesos;6;12/7/2022;6,60598E+15;Mercado Pago;15/7/2022;Consultorios y Centros médicos;Chaco;Salta;0;Femenino;142283;51
638;Macro;Visa;Nacional;349225;Dólares;3;5/8/2022;5,07663E+15;Presencial;7/8/2022;Gimnasios / Centros de entrenamiento;Santa Fe;CABA;1;Femenino;736338;50
639;Santander;Visa;Internacional;709738;Pesos;1;2/2/2022;5,43698E+15;Venta Teléfonica;3/2/2022;Bares;Chubut;Tierra del Fuego;0;Femenino;292289;37
640;Credicoop;Visa;Gold;248225;Pesos;12;4/6/2022;5,47959E+15;Débito Automático;7/6/2022;Cervecerías artesanales;Chaco;Misiones;0;Femenino;816479;36
641;Supervielle;Visa;Platinum;619010;Pesos;6;27/7/2022;5,56995E+15;E Commerce;31/7/2022;Casas de comidas;Misiones;San Luis;0;Femenino;866947;47
642;HSBC;Visa;Signature Black;711026;Pesos;1;12/1/2022;5,55456E+15;MODO;15/1/2022;Rotiserías;La Pampa;Catamarca;0;Masculino;830817;41
643;Itaú;Visa;Corporate;930351;Pesos;1;14/8/2022;5,39479E+15;QR;17/8/2022;Casas de comida por peso;Río Negro;Jujuy;0;Femenino;544612;37
644;Columbia;Visa;Business;66798;Pesos;6;27/10/2022;6,18845E+15;Mercado Pago;30/10/2022;Cafeterías;Catamarca;Buenos Aires;0;Masculino;291037;40
645;BBVA;Visa;Nacional;126084;Pesos;12;5/9/2022;5,90226E+15;Presencial;10/9/2022;Restaurantes;CABA;Entre Ríos;0;Masculino;629056;52
646;Comafi;Visa;Internacional;481793;Pesos;6;14/7/2022;6,96253E+15;Venta Teléfonica;19/7/2022;Hamburgueserías;Catamarca;Santa Cruz;0;Masculino;391251;37
647;Patagonia;Visa;Gold;824165;Pesos;1;22/3/2022;5,0468E+15;Débito Automático;29/3/2022;Pizzerías;La Rioja;Córdoba;0;Masculino;558751;38
648;Hipotecario;Visa;Platinum;300811;Pesos;1;31/12/2022;6,37221E+15;E Commerce;6/1/2023;Casas de empanadas;La Pampa;Mendoza;0;Femenino;670090;38
649;Galicia;Visa;Signature Black;243017;Dólares;6;13/3/2022;4,16507E+15;MODO;16/3/2022;Almacenes o Fiambrerías;San Juan;Buenos Aires;1;Femenino;170503;37
650;Macro;Visa;Corporate;888279;Pesos;12;11/11/2022;6,03439E+15;QR;17/11/2022;Dietéticas o Tiendas naturistas;Entre Ríos;Neuquén;0;Femenino;523409;46
651;Santander;Visa;Business;411314;Pesos;3;15/9/2022;4,76831E+15;Mercado Pago;19/9/2022;Verdulerías y Fruterías;Chaco;La Rioja;0;Masculino;652606;52
652;Credicoop;Visa;Nacional;6482;Pesos;1;13/1/2022;6,3535E+15;Presencial;18/1/2022;Carnicerías;CABA;Buenos Aires;0;Femenino;358995;43
653;Supervielle;Visa;Internacional;918463;Pesos;1;7/8/2022;5,45305E+15;Venta Teléfonica;9/8/2022;Granjas o Pollerías;San Juan;Entre Ríos;0;Masculino;771566;53
654;HSBC;Visa;Gold;584742;Pesos;12;25/11/2022;4,78637E+15;Débito Automático;27/11/2022;Kioskos;Entre Ríos;Jujuy;0;Femenino;859205;46
655;Itaú;Visa;Platinum;805190;Pesos;1;11/12/2022;5,36665E+15;E Commerce;14/12/2022;Agencias de Turismo;CABA;Jujuy;0;Masculino;278914;51
656;Columbia;Visa;Signature Black;221688;Pesos;1;4/8/2022;4,75702E+15;MODO;11/8/2022;Inmobiliarias;Entre Ríos;CABA;0;Femenino;132555;40
657;BBVA;Visa;Corporate;672593;Pesos;1;9/1/2022;4,89907E+15;QR;14/1/2022;Estudios profesionales;Corrientes;Santa Cruz;0;Femenino;153979;57
658;Comafi;Visa;Business;576066;Pesos;1;17/6/2022;4,19658E+15;Mercado Pago;23/6/2022;Estudios contables;Misiones;Chubut;0;Masculino;359298;56
659;Patagonia;Visa;Nacional;493797;Pesos;12;30/5/2022;6,60707E+15;Presencial;2/6/2022;Estudios jurídicos;Santiago del Estero;Jujuy;0;Masculino;136006;35
660;Hipotecario;Visa;Internacional;993904;Dólares;12;17/9/2022;6,50567E+15;Venta Teléfonica;19/9/2022;Empresas de servicios;Santa Cruz;Córdoba;1;Masculino;496112;43
661;Galicia;Visa;Gold;262077;Pesos;6;18/6/2022;6,83128E+15;Débito Automático;25/6/2022;Empresas de limpieza de edificios;Mendoza;Chaco;0;Masculino;764024;36
662;Macro;Visa;Platinum;508547;Pesos;6;19/11/2022;4,55E+15;E Commerce;24/11/2022;Empresas de fumigación / desinfección;Catamarca;Buenos Aires;0;Femenino;107758;57
663;Santander;Visa;Signature Black;184842;Pesos;12;12/1/2022;5,75291E+15;MODO;17/1/2022;Empresas de limpieza de tanques;Chaco;Neuquén;0;Femenino;461199;55
664;Credicoop;Visa;Corporate;320969;Pesos;6;18/2/2022;6,96612E+15;QR;21/2/2022;Empresas de mantenimiento y reparación de edificios;Catamarca;Santa Fe;0;Femenino;113135;57
665;Supervielle;Visa;Business;287189;Pesos;1;29/1/2022;6,85784E+15;Mercado Pago;5/2/2022;Empresas de construcción;Santiago del Estero;La Rioja;0;Masculino;228079;35
666;HSBC;Visa;Nacional;752713;Pesos;6;15/6/2022;6,06899E+15;Presencial;17/6/2022;Venta de indumentaria y accesorios;La Rioja;Corrientes;0;Femenino;255996;36
667;Itaú;Visa;Internacional;695440;Pesos;1;26/6/2022;6,58635E+15;Venta Teléfonica;1/7/2022;Venta de calzado;Misiones;Corrientes;0;Femenino;123975;57
668;Columbia;Visa;Gold;641089;Pesos;12;14/5/2022;6,91388E+15;Débito Automático;19/5/2022;Venta de artículos deportivos;Catamarca;Córdoba;0;Femenino;634065;55
669;BBVA;Visa;Platinum;273581;Pesos;1;24/10/2022;6,46299E+15;E Commerce;30/10/2022;Showrooms;Chaco;San Luis;0;Femenino;251744;47
670;Comafi;Visa;Signature Black;741211;Pesos;12;24/8/2022;5,02901E+15;MODO;31/8/2022;Ferreterías y Cerrajerías;Río Negro;Chaco;0;Masculino;325143;52
671;Patagonia;Visa;Corporate;480021;Dólares;1;26/1/2022;5,71866E+15;QR;30/1/2022;Venta de relojería y joyería;La Pampa;Corrientes;1;Masculino;167818;45
672;Hipotecario;Visa;Business;346655;Pesos;12;23/5/2022;5,5401E+15;Mercado Pago;27/5/2022;Venta de artículos de perfumería y tocador;San Juan;Neuquén;0;Femenino;195255;35
673;Galicia;Visa;Nacional;361201;Pesos;12;30/4/2022;5,40142E+15;Presencial;5/5/2022;Ópticas y casas de artículos de fotografía;La Pampa;Tierra del Fuego;0;Masculino;598506;57
674;Macro;Visa;Internacional;221109;Pesos;12;10/10/2022;5,78955E+15;Venta Teléfonica;12/10/2022;Ventas y servicio técnico de Celulares e Informática;La Rioja;San Juan;0;Masculino;548543;58
675;Santander;Visa;Gold;122089;Pesos;3;20/7/2022;6,91316E+15;Débito Automático;24/7/2022;Local de venta de materialeles de construcción;San Juan;Formosa;0;Masculino;879606;42
676;Credicoop;Visa;Platinum;978682;Pesos;1;9/6/2022;6,18518E+15;E Commerce;10/6/2022;Pinturerías;Río Negro;La Rioja;0;Femenino;302786;40
677;Supervielle;Visa;Signature Black;529785;Pesos;12;21/10/2022;6,5093E+15;MODO;27/10/2022;Local de venta de artículos para el hogar / Bazar;Santa Fe;La Rioja;0;Femenino;238485;40
678;HSBC;Visa;Corporate;757177;Pesos;12;9/6/2022;4,5147E+15;QR;11/6/2022;Regalerías;La Rioja;Buenos Aires;0;Femenino;497551;54
679;Itaú;Visa;Business;631821;Pesos;1;8/5/2022;5,27304E+15;Mercado Pago;10/5/2022;Jugueterías;Santa Cruz;San Juan;0;Masculino;576035;49
680;Columbia;Visa;Nacional;437734;Pesos;6;15/4/2022;5,07008E+15;Presencial;18/4/2022;Librerías;Misiones;Formosa;0;Femenino;516258;43
681;BBVA;Visa;Internacional;480408;Pesos;12;28/4/2022;6,49186E+15;Venta Teléfonica;30/4/2022;Local de venta de artículos de decoración y objetos de arte;Santiago del Estero;San Luis;0;Masculino;566520;49
682;Comafi;Visa;Gold;573340;Dólares;1;3/10/2022;6,47762E+15;Débito Automático;4/10/2022;Mueblerías;Entre Ríos;CABA;1;Masculino;709950;38
683;Patagonia;Visa;Platinum;783294;Pesos;6;16/4/2022;6,02572E+15;E Commerce;22/4/2022;Venta de equipamiento comercial y de servicios;Santa Fe;Corrientes;0;Masculino;195180;56
684;Hipotecario;Visa;Signature Black;306280;Pesos;12;18/5/2022;4,33317E+15;MODO;25/5/2022;Local de venta de electrodomésticos;San Juan;Santa Cruz;0;Femenino;297162;47
685;Galicia;Visa;Corporate;706090;Pesos;1;22/10/2022;6,10589E+15;QR;25/10/2022;Otros rubros;Jujuy;Chaco;0;Femenino;681857;59
686;Macro;Visa;Business;189347;Pesos;3;5/1/2022;5,78952E+15;Mercado Pago;12/1/2022;Peluquerías y barberías;Santa Cruz;Catamarca;0;Masculino;790499;46
687;Santander;Visa;Nacional;51385;Pesos;1;13/8/2022;4,74669E+15;Presencial;17/8/2022;Talleres mecánicos;Chaco;Buenos Aires;0;Femenino;694312;48
688;Credicoop;Visa;Internacional;460262;Pesos;12;25/8/2022;5,77896E+15;Venta Teléfonica;29/8/2022;Local de venta de repuestos para automotores;San Luis;Buenos Aires;0;Masculino;112646;46
689;Supervielle;Visa;Gold;946829;Pesos;12;5/11/2022;5,6156E+15;Débito Automático;6/11/2022;Talleres textiles;San Juan;San Juan;0;Femenino;505136;54
690;HSBC;Visa;Platinum;268067;Pesos;12;28/9/2022;4,42708E+15;E Commerce;4/10/2022;Servicio técnico de celulares;Mendoza;Salta;0;Femenino;309660;44
691;Itaú;Visa;Signature Black;286672;Pesos;12;22/4/2022;5,88388E+15;MODO;25/4/2022;Servicio técnico de artículos del hogar;Mendoza;Buenos Aires;0;Masculino;669900;39
692;Columbia;Visa;Corporate;585337;Pesos;1;8/8/2022;4,4491E+15;QR;13/8/2022;Bicicleterías;Misiones;Chubut;0;Femenino;292235;56
693;BBVA;Visa;Business;221902;Dólares;6;25/5/2022;6,09034E+15;Mercado Pago;28/5/2022;Local de perforación y tatuajes;Santa Fe;Formosa;1;Femenino;422799;54
694;Comafi;Visa;Nacional;852199;Pesos;1;2/11/2022;5,61671E+15;Presencial;9/11/2022;Salones de estética;La Pampa;San Luis;0;Femenino;78144;59
695;Patagonia;Visa;Internacional;390425;Pesos;1;22/10/2022;6,77732E+15;Venta Teléfonica;27/10/2022;Consultorios y Centros médicos;San Luis;San Luis;0;Masculino;801379;41
696;Hipotecario;Visa;Gold;569263;Pesos;6;15/11/2022;5,33566E+15;Débito Automático;18/11/2022;Gimnasios / Centros de entrenamiento;Salta;CABA;0;Femenino;262484;52
697;Galicia;Visa;Platinum;616597;Pesos;3;15/3/2022;5,60976E+15;E Commerce;19/3/2022;Bares;Río Negro;Corrientes;0;Femenino;743447;50
698;Macro;Visa;Signature Black;234912;Pesos;12;21/3/2022;4,89877E+15;MODO;27/3/2022;Cervecerías artesanales;Salta;Santa Fe;0;Femenino;700830;49
699;Santander;Visa;Corporate;86209;Pesos;12;9/5/2022;5,65599E+15;QR;11/5/2022;Casas de comidas;CABA;Santiago del Estero;0;Masculino;548813;53
700;Credicoop;Visa;Business;592292;Pesos;3;17/12/2022;5,79427E+15;Mercado Pago;21/12/2022;Rotiserías;Buenos Aires;La Rioja;0;Masculino;307421;46
701;Supervielle;Visa;Nacional;355065;Pesos;12;31/12/2022;5,46029E+15;Presencial;1/1/2023;Casas de comida por peso;Formosa;Santiago del Estero;0;Masculino;784914;36
702;HSBC;Visa;Internacional;671879;Pesos;3;14/5/2022;4,67633E+15;Venta Teléfonica;20/5/2022;Cafeterías;Buenos Aires;Mendoza;0;Masculino;336189;44
703;Itaú;Visa;Gold;663262;Pesos;1;18/10/2022;5,432E+15;Débito Automático;24/10/2022;Restaurantes;San Luis;La Rioja;0;Femenino;160624;49
704;Columbia;Visa;Platinum;303620;Dólares;6;3/12/2022;6,64843E+15;E Commerce;7/12/2022;Hamburgueserías;Río Negro;Córdoba;1;Masculino;378567;55
705;BBVA;Visa;Signature Black;238515;Pesos;1;13/7/2022;6,92348E+15;MODO;15/7/2022;Pizzerías;Salta;San Luis;0;Femenino;898562;46
706;Comafi;Visa;Corporate;358923;Pesos;3;24/4/2022;4,98239E+15;QR;25/4/2022;Casas de empanadas;Santiago del Estero;Río Negro;0;Femenino;212706;45
707;Patagonia;Visa;Business;767193;Pesos;1;2/7/2022;4,26258E+15;Mercado Pago;7/7/2022;Almacenes o Fiambrerías;Córdoba;Chaco;0;Femenino;598044;51
708;Hipotecario;Visa;Nacional;605725;Pesos;6;26/4/2022;4,29226E+15;Presencial;29/4/2022;Dietéticas o Tiendas naturistas;Misiones;Río Negro;0;Femenino;231942;38
709;Galicia;Visa;Internacional;294788;Pesos;1;7/9/2022;5,39765E+15;Venta Teléfonica;11/9/2022;Verdulerías y Fruterías;Salta;Corrientes;0;Masculino;836659;59
710;Macro;Visa;Gold;664575;Pesos;1;2/6/2022;5,92507E+15;Débito Automático;5/6/2022;Carnicerías;San Luis;Neuquén;0;Masculino;183747;40
711;Santander;Visa;Platinum;894197;Pesos;3;11/11/2022;6,54329E+15;E Commerce;15/11/2022;Granjas o Pollerías;Chubut;Chaco;0;Femenino;721459;45
712;Credicoop;Visa;Signature Black;2040;Pesos;6;23/1/2022;6,15255E+15;MODO;25/1/2022;Kioskos;Chaco;Misiones;0;Masculino;204115;57
713;Supervielle;Visa;Corporate;445426;Pesos;6;21/3/2022;6,22708E+15;QR;23/3/2022;Agencias de Turismo;Mendoza;Jujuy;0;Femenino;280470;39
714;HSBC;Visa;Business;540838;Pesos;3;16/1/2022;5,51594E+15;Mercado Pago;21/1/2022;Inmobiliarias;Chubut;San Luis;0;Femenino;226579;52
715;Itaú;Visa;Nacional;847231;Dólares;12;4/2/2022;5,54049E+15;Presencial;6/2/2022;Estudios profesionales;CABA;Neuquén;1;Masculino;88010;37
716;Columbia;Visa;Internacional;543334;Pesos;1;11/2/2022;6,43289E+15;Venta Teléfonica;15/2/2022;Estudios contables;Mendoza;Buenos Aires;0;Masculino;724509;45
717;BBVA;Visa;Gold;149101;Pesos;6;7/12/2022;6,92432E+15;Débito Automático;11/12/2022;Estudios jurídicos;La Pampa;San Juan;0;Masculino;632199;57
718;Comafi;Visa;Platinum;710885;Pesos;12;20/6/2022;5,92463E+15;E Commerce;26/6/2022;Empresas de servicios;San Luis;Corrientes;0;Masculino;650137;53
719;Patagonia;Visa;Signature Black;525369;Pesos;6;2/8/2022;6,9984E+15;MODO;8/8/2022;Empresas de limpieza de edificios;La Pampa;La Rioja;0;Masculino;133695;44
720;Hipotecario;Visa;Corporate;6889;Pesos;12;28/8/2022;5,71457E+15;QR;30/8/2022;Empresas de fumigación / desinfección;La Pampa;Jujuy;0;Masculino;168617;36
721;Galicia;Visa;Business;488614;Pesos;1;8/9/2022;4,50667E+15;Mercado Pago;12/9/2022;Empresas de limpieza de tanques;Chubut;CABA;0;Femenino;591388;41
722;Macro;Visa;Nacional;864929;Pesos;1;22/12/2022;5,7356E+15;Presencial;24/12/2022;Empresas de mantenimiento y reparación de edificios;CABA;San Luis;0;Femenino;440744;41
723;Santander;Visa;Internacional;407010;Pesos;1;19/7/2022;5,45245E+15;Venta Teléfonica;23/7/2022;Empresas de construcción;Misiones;Entre Ríos;0;Femenino;599865;39
